        Id;Fecha de creación;Fecha de actualización;Titulo;Descripcion corta;Descripción;Alt;Pie;Origen;Autor;Realizador;Año;Titulo original;Referencia a la fuente;Streaming;Denegar descarga;Fecha inicio;Fecha fin;Crítico;Derechos;Subtitulos;Autoria;Preset Original;Preset Alta;Preset Media;Preset Baja;Temáticas;Categorias;Destinos de Publicación;Thumbs;Tags;Enlaces;Relacionados;Documentos adjuntos;Estado;
    11279;"21 Feb 2013 08:13:00";"19 Mar 2013 13:52:00";"El exilio republicano español I";"Aventura del Saber: Programa - Debate en torno al documental ""Exils. Exilios: Refugiados españoles en el Mediodía de Francia"", patrocinado por la UNED,...";"Aventura del Saber: Programa - Debate en torno al documental ""Exils. Exilios: Refugiados españoles en el Mediodía de Francia"", patrocinado por la UNED, en colaboración con el Ministerio de Cultura y la Université Toulouse Le Mirail. Directores de investigación: Santos Juliá, Catedrático de la UNED y Jean-Pierre Amalric, Catedrático de la Universidad de Toulouse.El documental narra el exilio en Francia de los republicanos españoles tras la Guerra Civil. Con dos partes claramente diferenciadas, abarca el periodo comprendido de febrero de 1939 a mayo de 1945 (el final de la II Guerra Mundial); la primera parte se centra en el éxodo masivo a la frontera de Francia y la acogida, por parte de la población francesa, de este grupo de españoles; la segunda parte narra las vivencias de los republicanos españoles en los campos de exterminio nazi y el intento, por parte de los exiliados, de la reconquista de España con motivo del vencimiento de las tropas aliadas en la II Guerra Mundial. La visión del exilio se ofrece apoyándose en testimonios personales, mediante espacios físicos vinculados o ""lugares de memoria"" y la fotografía que muestra cómo fue ese pasado. Participantes: Ignacio Pérez; Gilbert A. Rigaud, Realizador del documental Exilios; Alicia Alted, Profesora Titular de Historia Contemporánea de la UNED; Benito Bermejo, Investigador de Historia Contemporánea de la UNED, Pilar Domínguez, Doctora en Historia Contemporánea de la Universidad Complutense de Madrid. PALABRAS CLAVE: Historia, Guerra Civil Española, exilio español, debate, documental.";"El exilio republicano español I";"";"UNED (AS_22-9697-19111996-programa)";"";"";"19/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/8/7/1361430764378.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/5/8/1361430785785.jpg";"";"";"";"";"PUB";
    11276;"21 Feb 2013 08:11:00";"26 Feb 2013 10:23:00";"Técnicas de transformación de plásticos";"Aventura del Saber: Programa - Tratamiento de algunas de las técnicas más utilizadas en la transformación de materiales polímeros, concretamente los plásticos...";"Aventura del Saber: Programa - Tratamiento de algunas de las técnicas más utilizadas en la transformación de materiales polímeros, concretamente los plásticos. Las técnicas que se comentan se refieren exclusivamente a los plásticos termoplásticos, son técnicas de moldeo: moldeo por extrusión, extrusión por soplado, transformación por inyección y moldeo por compresión. Participantes: Autores y guionistas: Mª Rosa Gómez Antón, Profesora Titular de Ingeniería Química; José R. Gil Berceo; Domingo Valero Zamora; Mateo Morcillo Pineda, Dirección Comercial de Repsol Química.";"Técnicas de transformación de plásticos";"";"UNED (AS_11-9697-04111996-programa)";"";"";"04/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/8/0/1361430595908.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/9/6/1361430634169.jpg";"";"";"";"";"PUB";
    11275;"21 Feb 2013 08:11:00";"26 Feb 2013 14:54:00";"Las áreas de decisión macroeconómica fundamentales: Debate entre los Profesores Barea y Martínez";"Aventura del Saber: Programa - Debate sobre el grado de intervención que un estado debe tener sobre la economía. Análisis de la situación económica española con motivo del crecimiento de la deuda pública,...";"Aventura del Saber: Programa - Debate sobre el grado de intervención que un estado debe tener sobre la economía. Análisis de la situación económica española con motivo del crecimiento de la deuda pública, el incremento del sector público (que absorbe el 50% del Producto Interior Bruto), la constante subida de la presión fiscal, la posibilidad de recortes en el estado del bienestar e incremento del paro que alcanza la tasa de desempleo más alta en la Unión Europea. Participantes: Ignacio Pérez; José Barea Tejeiro, Catedrático Emérito de la Universidad Autónoma de Madrid; José Antonio Martínez Álvarez, Profesor Asociado de Economía Aplicada de la UNED.";"Las áreas de decisión macroeconómica fundamentales: Debate entre los Profesores Barea y Martínez";"";"UNED (AS_18-9697-13111996-programa)";"";"";"13/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/4/9/1361430497694.flv";"";"";"ECONOMÍA , INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/1/3/1361430595831.jpg";"";"";"";"";"PUB";
    11277;"21 Feb 2013 08:11:00";"26 Feb 2013 13:17:00";"Nuestro Universo (II). Accesit de producciones no participativas en el primer certamen ""Rosa de los Vientos""";"Aventura del Saber: Programa - Segunda parte del documental ""Nuestro Universo"", ganador del Accésit de producciones no participativas en el I Certamen de vídeo “Rosa de los Vientos”. Desarrollo de la Teoría del Big Bang...";"Aventura del Saber: Programa - Segunda parte del documental ""Nuestro Universo"", ganador del Accésit de producciones no participativas en el I Certamen de vídeo Rosa de los Vientos. Desarrollo de la Teoría del Big Bang. Participantes: Ignacio Pérez; Robert Wilson, Premio Nobel Física (1978), ATT Laboratorios Bell, New Jersey (USA); William Fowler, Premio Nobel Física (1983); John E. Beckman, Profesor de Investigación del CSIC, Instituto Astrofísico de Canarias; Harvey Butcher, Universidad de Grominger (Holanda); Leslie Morrison, Observatorio Real de Greenwich, Cambridge (Reino Unido); Dirk Petry, Instituto Max-Planck de Física, Múnich (Alemania); Hakon Dahle, Universidad de Oslo (Noruega).";"Nuestro Universo (II). Accesit de producciones no participativas en el primer certamen ""Rosa de los Vientos""";"";"UNED (AS_15-9697-08111996-programa)";"";"";"08/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/7/7/1361430600077.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/2/3/1361430665632.jpg";"";"";"";"";"PUB";
    11274;"21 Feb 2013 08:07:00";"26 Feb 2013 13:14:00";"Nuestro Universo (I). Accesit de producciones no participativas en el primer certamen ""Rosa de los Vientos""";"Aventura del Saber: Programa - Primera parte del documental ""Nuestro Universo"", ganador del Accésit de producciones no participativas en el I Certamen de vídeo ""Rosa de los Vientos"". Análisis de cómo es...";"Aventura del Saber: Programa - Primera parte del documental ""Nuestro Universo"", ganador del Accésit de producciones no participativas en el I Certamen de vídeo ""Rosa de los Vientos"". Análisis de cómo es el universo y la información que nos llega de él. Participantes: Ignacio Pérez; Xavier Barcons, Director del Instituto de Física, CSIC, Universidad de Cantabria; Edward Dunhan, Codescubridor anillo de Urano, Instituto Tecnológico de Massachusetts; Miquel Serra, Gerente del Observatorio del Teide, Instituto Astrofísico de Canarias; Francisco Sánchez, Director Instituto Astrofísico de Canarias; Charles Townes, Premio Nobel Física (1964), Universidad de California (Berkeley); John E. Beckman, Profesor de Investigación del CSIC, Instituto Astrofísico de Canarias; Juan A. Belmonte, Profesor Astrofísica de la Universidad de La Laguna; Rafael Rebolo, Investigador del CSIC, Canarias Instituto Astrofísico de Canarias; Lorney Avery, Instituto G. Herzberg Otawa (Canadá); William Fowler, Premio Nobel Física (1983).";"Nuestro Universo (I). Accesit de producciones no participativas en el primer certamen ""Rosa de los Vientos""";"";"UNED (AS_12-9697-05111996-programa)";"";"";"05/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/1/1/1361430380511.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/6/0/1361430426906.jpg";"";"";"";"";"PUB";
    11272;"21 Feb 2013 08:05:00";"19 Mar 2013 13:56:00";"Crisis en diferentes instituciones y organismos supranacionales";"Aventura del Saber: Noticias - Los problemas económicos de la Organización de las Naciones Unidas, motivado por el impago de la cuota,...";"Aventura del Saber: Noticias - Los problemas económicos de la Organización de las Naciones Unidas, motivado por el impago de la cuota, de un alto porcentaje de sus estados miembros, pone en peligro la estabilidad y la operatividad de la organización. PALABRAS CLAVE: informativo, ONU, crisis económica.";"Crisis en diferentes instituciones y organismos supranacionales";"";"UNED (AS_22-9697-19111996-informativo)";"";"";"19/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/6/1/1361430291516.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/4/5/1361430297154.jpg";"";"";"";"";"PUB";
    11271;"21 Feb 2013 08:04:00";"27 Feb 2013 12:45:00";"Razonamiento: De la Teoría a la instrucción"". ""Escalas McCarthy de aptitudes y psicomotricidad para niños""";"Aventura del Saber: Presentación de Medios Didácticos -Explicación del contenido del libro ""Razonamiento: De la Teoría a la instrucción"", publicado por el profesor Francisco Gutiérrez; ...";"Aventura del Saber: Presentación de Medios Didácticos - Explicación del contenido del libro ""Razonamiento: De la Teoría a la instrucción"", publicado por el profesor Francisco Gutiérrez; el libro proporciona una introducción al concepto de razonamiento, revisión de los modelo teóricos en sus diferentes ámbitos (deductivo, inductivo e informal) y, sus implicaciones educativas. Presentación del vídeo ""Escalas McCarthy de aptitudes y psicomotricidad para niños"", título incluido dentro de la serie Prácticas de evaluación psicológica. Las escalas de McCarthy representan un instrumento de evaluación del desarrollo cognitivo y psicomotriz de niños entre 2,5 y 8,5 años, sirven para la evaluación de niños normales y permite la detección temprana de posibles problemas de aprendizaje. Participantes: Ignacio Pérez; Francisco Gutiérrez, Profesor de Psicología Evolutiva de la UNED; Carmen Moreno, Profesora de Psicodiagnóstico de la UNED.";"Razonamiento: De la Teoría a la instrucción"". ""Escalas McCarthy de aptitudes y psicomotricidad para niños""";"";"UNED (AS_20-9697-15111996-publicaciones-informativo)";"";"";"15/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/4/5/1361430202654.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/0/5/1361430226150.jpg";"";"";"";"";"PUB";
    11270;"21 Feb 2013 08:03:00";"27 Feb 2013 12:09:00";"Psicología y lesiones deportivas (I): Prevención de lesiones";"Aventura del Saber: Programa - Programas sobre las lesiones deportivas y su relación con la psicología; tratamiento de las lesiones, ...";"Aventura del Saber: Programa - Programas sobre las lesiones deportivas y su relación con la psicología; tratamiento de las lesiones, en este primer programa, desde la perspectiva de la prevención. El principal problema de la actividad deportiva son las lesiones, éstas llevan implícito un componente emocional que hace que la psicología tenga un papel relevante en este campo. La psicología puede contribuir en la prevención de lesiones y en la mejora del rendimiento de los deportista fundamentalmente por dos vías, asesorando a los entrenadores y trabajando con los propios deportistas mediante técnicas de control de la motivación, control de conductas agresivas de riesgo y control del estrés. Participantes: Autor: José Mª Buceta, Profesor de Psicología; Sandra López, Fisioterapeuta deportiva de la Federación Española de Hockey; Fernando Gutiérrez, Médico deportivo del Consejo Superior de Deportes; Francisco Labrado, Catedrático de Modificación de la Conducta de la Universidad Complutense de Madrid; Carlos Sainz de Aja, Entrenador de baloncesto del equipo junior del Real Madrid.";"Psicología y lesiones deportivas (I): Prevención de lesiones";"";"UNED (AS_19-9697-14111996-programa)";"";"";"14/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/8/8/1361430167988.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/6/3/1361430183136.jpg";"";"";"";"";"PUB";
    11269;"21 Feb 2013 08:02:00";"22 Feb 2013 08:49:00";"Informativo";"Aventura del Saber: Informativo";"Aventura del Saber: Informativo";"Informativo";"PENDIENTE DE DOCUMENTAR";"UNED (AS_19-9697-14111996-informativo)";"";"";"14/11/1996";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/3/3/1361430109933.flv";"";"";"INFORMATIVOS Y CULTURALES";"Videos";"RC";"/resources/jpg/5/8/1361430135385.jpg";"";"";"";"";"PUB";
    11235;"21 Feb 2013 07:00:00";"22 Feb 2013 08:00:00";"Memoria emocional y memoria de emoción";"Psicología - Nuestra memoria no es neutra, es selectivamente emocional. Nuestros recuerdos no son ni tan precisos ni tan fiables como en general tendemos a creer. No sólo tenemos mas facilidad para almacenar experiencias ....";"Psicología - Nuestra memoria no es neutra, es selectivamente emocional. Nuestros recuerdos no son ni tan precisos ni tan fiables como en general tendemos a creer. No sólo tenemos mas facilidad para almacenar experiencias emocionales, ya sean positivas o negativas, sino que éstas influyen en nuestra conducta determinando qué información será finalmente procesada. Evolutivamente esta compleja interrelación entre memoria y emoción tiene una función adaptativa esencial. Participantes: Julia Mayas Arellano, profesora de Psicología de la Memoria (Dpto. de Psicología Básica II-UNED); Mª Pilar Jiménez Sánchez, profesora de Psicología de la Emoción (Dpto. Psicología Básica II-UNED). Palabras clave: memoria emocional, memoria de emoción, memoria implícita, memoria explícita, memoria traumática, hipocampo, amígdala, síndrome de estrés postraumático, cerebro";"Memoria emocional y memoria de emoción";"";"UNED (2013-02-21-sd-psico-31431-3)";"";"Mª Teresa Pérez de Albéniz Martínez";"21/02/2013";"";"";"";"false";"21/02/2013 00:01";"21/02/2013 04:00";"false";"false";"";"false";"/resources/mp3/7/9/1361261729697.mp3";"";"/resources/mp3/8/1/1361261738818.mp3";"/resources/mp3/9/0/1361261742109.mp3";"PSICOLOGÍA PLAN 2000 , PSICOLOGÍA";"Audios";"RC";"";"";"";"";"/resources/pdf/2/1/1361262895812.pdf (5310)
                    ";"PUB";
    11237;"21 Feb 2013 07:00:00";"22 Feb 2013 07:59:00";"SIN DISTANCIAS (21/02/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (21/02/2013)";"";"UNED (2013-02-21-sd-3308)";"";"";"21/02/2013";"";"";"";"false";"21/02/2013 08:00";"21/02/2013 16:00";"false";"false";"";"false";"/resources/mp3/1/1/1361261974911.mp3";"";"/resources/mp3/5/7/1361261993975.mp3";"/resources/mp3/6/6/1361261998366.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11234;"21 Feb 2013 07:00:00";"22 Feb 2013 08:00:00";"¿Cómo se trata la dislexia?";"Respuestas de la Ciencia - La sintomatología propia de la dislexia presenta por un lado, un carácter conductual, que afecta a la convivencia del sujeto, pues manifiesta estados de ansiedad que dan lugar a ....";"Respuestas de la Ciencia - La sintomatología propia de la dislexia presenta por un lado, un carácter conductual, que afecta a la convivencia del sujeto, pues manifiesta estados de ansiedad que dan lugar a comportamientos regresivos, de inseguridad y dificultades funcionales, se distrae con facilidad y demuestra desinterés por el estudio. Particpa: José Quintanal Díaz, Vicedecano de la Facultad de Educación de la UNED. Palabras clave: dislexia, sujeto, convivencia, ansiedad, comportamiento, inseguridad, distracción, desinterés, estudio";"¿Cómo se trata la dislexia?";"";"UNED (2013-02-21-radio5-4)";"";"Edith Checa Oviedo";"21/02/2013";"";"";"";"false";"21/02/2013 04:00";"21/02/2013 08:00";"false";"false";"";"false";"/resources/mp3/8/8/1361261443388.mp3";"";"/resources/mp3/5/1/1361261444715.mp3";"/resources/mp3/7/5/1361261445157.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"/resources/pdf/6/7/1361264602176.pdf (5311)
                    ";"PUB";
    11236;"21 Feb 2013 07:00:00";"22 Feb 2013 07:59:00";"La Economía, una ciencia útil: de la teoría a la realidad";"Economía, Empresa y Turismo - La complejidad de la situación económica generada por la crisis, ha puesto a la economía en el centro de debates y análisis en los medios de comunicación y en las preocupaciones y conversaciones de los ciudadanos.";"Economía, Empresa y Turismo - La complejidad de la situación económica generada por la crisis, ha puesto a la economía en el centro de debates y análisis en los medios de comunicación y en las preocupaciones y conversaciones de los ciudadanos. La economía está de moda, pero ¿estamos lo suficientemente preparados o formados como para entender los mensajes que recibimos de gobiernos o instituciones económicas y para tomar decisiones económicas adecuadas en nuestra vida cotidiana y entorno profesional?. La reforma educativa (LOMCE) en proceso de tramitación relegó inicialmente los estudios de economía a un segundo plano en la educación secundaria y bachillerato. Finalmente se ha revisado esta cuestión y la economía tendrá mayor importancia en los nuevos planes de estudio. Conceptos, como escasez de recursos, coste de oportunidad, ciclo económico, agente económico o presupuesto familiar, entre otros muchos, deben formar parte de la cultura económica de los ciudadanos. Participantes: Rafael Castejón Montijano, catedrático de Economía Aplicada (UNED); Esther Méndez Pérez, coordinadora del Master en Investigación en Economía (UNED). Palabras clave: economía, economía para los ciudadanos, crisis económica, formación económica, LOMCE,";"La Economía, una ciencia útil: de la teoría a la realidad";"";"UNED (2013-02-21-sd-econ-31455)";"";"Mª Isabel Cubillo Rico";"21/02/2013";"";"";"";"false";"21/02/2013 16:00";"21/02/2013 23:59";"false";"false";"";"false";"/resources/mp3/6/2/1361261731726.mp3";"";"/resources/mp3/0/8/1361261737980.mp3";"/resources/mp3/0/1/1361261742010.mp3";"ECONOMÍA , ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS , TURISMO";"Audios";"RC";"";"";"";"";"/resources/pdf/8/3/1361269232538.pdf (5313)
                    ";"PUB";
